id,title,description,avg_salary,currency,employer,city,search_query,employment,remote,published_at,url
125617921,Менеджер по планированию СVM кампаний,"Знание SQL будет вашим преимуществом. Опыт работы в СРМ-системах. Аналитический склад ума, готовность работать с большим объемом <highlighttext>данных</highlighttext>.  Участвовать в федеральном планировании целевых кампаний в канале CVM B2B. Формировать целевые сегменты (выборки) и запускать целевые кампании.",,,МТС,Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-10-29T09:13:43+0300,https://hh.ru/vacancy/125617921
126566387,Директор по продажам,"Опыт управления продаж (девелопмент, банковская сфера). Отличные навыки ведения переговоров, дипломатичность, умение предупреждать и разрешать конфликты. Ориентация на результат и... ...сбор <highlighttext>данных</highlighttext> для прогнозирования планов продаж. Контроль выполнения основных задач по введению клиентов в программах amoCRM (корректность заполнения <highlighttext>данных</highlighttext>, качественное...",,,УНИСТРОЙ,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-15T13:55:59+0300,https://hh.ru/vacancy/126566387
126971278,Заведующий хозяйством Административно - хозяйственного отдела,"Высшее образование. Уверенный пользователь СЭД, MS Office. Деловая переписка, заключение договоров, деловое общение, исполнительность, ответственность. Участвует в разработке проектов документов, связанных с организацией деятельности Отдела. Ведет базу <highlighttext>данных</highlighttext> плана закупок, фактическую <highlighttext>аналитику</highlighttext> отдела Филиала.",48000.0,RUR,Национальный исследовательский университет Высшая школа экономики,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-27T11:01:51+0300,https://hh.ru/vacancy/126971278
125211746,Менеджер по работе с корпоративными клиентами,"Высшее \ среднее специальное образование. Опыт в сфере продаж от года. Опыт ведения телефонных переговоров, проведение переговоров с первыми лицами. Анализ и контроль розничных продаж в закрепленных компаниях. Проведение своевременной актуализации <highlighttext>данных</highlighttext> в клиентской базе по закрепленным компаниям.",,,Банк ВТБ (ПАО),Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-23T13:00:32+0300,https://hh.ru/vacancy/125211746
126408209,Руководитель отдела сопровождения,Желаемый опыт работы: руководитель БЭК офиса/отдел сопровождения клиентских операций/ руководитель кол центра/ руководитель отдела сопровождения клиентов. Заинтересованное в развитии компании руководство. Все процессы (функции) описаны. - регламентация и контроль деятельности подчиненных сотрудников (чат менеджеры). - контроль работы в...,110000.0,RUR,Вектор-Азия,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-03T14:28:32+0300,https://hh.ru/vacancy/126408209
126599854,Интернет-маркетолог,"Глубокое понимание метрик ROMI, CAC, LTV, CPO, CPL. Владение инструментами сквозной <highlighttext>аналитики</highlighttext> (Google Analytics 4, Яндекс.Метрика, Roistat). Уверенное владение Битрикс... Работа по комплексному маркетингу на маркетплейсах и отраслевых площадках. Работа с сервисами сквозной <highlighttext>аналитики</highlighttext>, оцифровка <highlighttext>данных</highlighttext>, подготовка отчетности.",115000.0,RUR,Мясной Олимп,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-03T10:30:09+0300,https://hh.ru/vacancy/126599854
126822517,Администратор информационной системы (поддержка пользователей),"Высшее или среднее специальное образование(ИТ, математика, <highlighttext>аналитика</highlighttext>) желательно. Опыт работы администратором баз <highlighttext>данных</highlighttext>, специалистом технической поддержки будет вашим преимуществом.  ...базами <highlighttext>данных</highlighttext>. Работа с электронным документооборотом товародвижения. Прием звонков, устранение последствий сбоев в программе 1С СУП. Корректировка <highlighttext>данных</highlighttext> по...",50000.0,RUR,"КуулКлевер (МясновЪ, Отдохни)",Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-03T13:37:41+0300,https://hh.ru/vacancy/126822517
125799756,Менеджер продаж нержавеющего металлопроката,Образование: высшее. Минимальный стаж работы в должности: от 1 года. Работа с коммерческой информацией и документооборотом: Подготовка и расчет коммерческих предложений. 3. <highlighttext>Аналитика</highlighttext> и отчетность: Ведение и актуализация клиентской базы...,200000.0,RUR,Кадровое Агентство Профессионал,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-03T03:03:29+0300,https://hh.ru/vacancy/125799756
125159856,Аналитик (стратегический маркетинг),"Опыт работы от 1,5 лет в стратегическом / управленческом консалтинге в Big3 / Big4, Tier2 или в крупных... Проведение анализа внешней среды на основе первичных и вторичных источников информации, ведение баз-<highlighttext>данных</highlighttext>. Проведение оценки для выхода в новые...",,,Судоходная компания Волжское пароходство,Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-10-06T17:29:45+0300,https://hh.ru/vacancy/125159856
126924632,Трейд-маркетолог,"Опыт в сфере FMCG. Умение планировать и формировать план по задачам. Знание Excel (ВПР, сводные таблицы). Энергичность. Желание расти и... Продвижение товара в торговых сетях (B2B продажи). Сведение остатков продукции, динамики продаж, оценка необходимости постановки акций, промо-акции.",150000.0,RUR,Вертекс,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-24T17:39:41+0300,https://hh.ru/vacancy/126924632
126827373,Специалист по планированию фонда оплаты труда,...от 1 года. Работа с компьютером на уровне уверенного пользователя (отличное знание Excel). Любовь к работе с цифрами и <highlighttext>аналитике</highlighttext>. Анализ <highlighttext>данных</highlighttext> за предыдущий период. Прогнозирование численности персонала с учетом планов по расширению или сокращению штата. Формирование общего бюджета ФОТ...,82000.0,RUR,Горьковский автозавод,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-22T15:27:54+0300,https://hh.ru/vacancy/126827373
126484751,Бизнес-аналитик сельскохозяйственного направления,"Знания в агротехнологии, сельскохозяйственном производстве, логистике и хранении продукции. Опыт работы в аналогичной должности более 3-х лет.  Выявление «узких мест» в бизнес-процессах агропромышленного комплекса компании, инициация изменений существующих процессов. Проведение анализа <highlighttext>данных</highlighttext> по урожайности, затратам, себестоимости...",,,РУСЛАКТО,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-13T17:19:18+0300,https://hh.ru/vacancy/126484751
126948721,Менеджер программы лояльности,Навыки работы с Python/R для анализа и визуализации <highlighttext>данных</highlighttext> - как плюс. Мыслите системно и умеете видеть взаимосвязи в <highlighttext>данных</highlighttext>.  Анализировать данные о клиентах и их поведении в программе лояльности. Разрабатывать и внедрять модели сегментации клиентской базы. Оценивать эффективность маркетинговых...,,,Сеть супермаркетов Столичный,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-26T20:31:46+0300,https://hh.ru/vacancy/126948721
126483495,Начальник отдела разработки методологии и автоматизации управленческого учета,опыт от 3 лет. - ответственность. - системность. ...<highlighttext>данных</highlighttext> жизненного цикла проекта. Разработка и регламентация Бюджетной кампании. Автоматизация модели расчета стоимости судо/машиностроения с учетом всех необходимых <highlighttext>аналитик</highlighttext>...,,,Окская судоверфь,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-13T16:50:50+0300,https://hh.ru/vacancy/126483495
126438102,Аккаунт-менеджер,"Получает удовольствие от точной, аккуратной и понятной работы. Если тебе близка <highlighttext>аналитика</highlighttext>, структурированность и желание видеть результат своей аккуратной работы... ...и <highlighttext>аналитика</highlighttext> реестра SKU по клиентам — систематизация <highlighttext>данных</highlighttext>, подготовка предложений по ассортименту. <highlighttext>Аналитика</highlighttext> карточек компаний и контактов — выявление недостающих <highlighttext>данных</highlighttext>...",60000.0,RUR,Практика Продаж,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-11-03T03:22:37+0300,https://hh.ru/vacancy/126438102
126616418,Email-маркетолог / CRM-маркетолог / Контент-маркетолог,Опыт работы email-маркетологом или CRM-маркетологом от 2-х лет. Успешный опыт запуска email-маркетинга с нуля или значительного... Создавать и тестировать различные сценарии коммуникаций для разных сегментов аудитории. Контент и <highlighttext>аналитика</highlighttext>: Формировать контент-план для регулярных промо- и...,50000.0,RUR,Никифорова Ирина Николаевна,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-16T14:54:31+0300,https://hh.ru/vacancy/126616418
125743239,Менеджер по продажам корпоративным клиентам,"Умеете аргументировать и показывать выгоду клиенту. Амбициозны и не боитесь интересных нестандартных задач и решений. Стремитесь выстраивать долгосрочные отношения и... Осуществлять продажи IT- решений: видео-<highlighttext>аналитика</highlighttext>, защита от DDoS-атак, облачное хранение <highlighttext>данных</highlighttext>, digital реклама и классических услуг связи для...",80000.0,RUR,билайн,Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-11-01T15:16:30+0300,https://hh.ru/vacancy/125743239
125115541,Методист-консультант отдела разработки систем производственного назначения,"Опыт работы бизнес-<highlighttext>аналитиком</highlighttext> или консультантом по внедрению ПО в производстве. Базовые знания SQL понимание принципов работы баз <highlighttext>данных</highlighttext>.  Работа с пользователями: консультации, техническая поддержка, ответы на вопросы. Подготовка документации: инструкции пользователя, методические материалы. Проведение обучения и тренингов для...",,,Синтез ОКА,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-20T16:34:14+0300,https://hh.ru/vacancy/125115541
126176573,Специалист по CRM,"...системами <highlighttext>аналитики</highlighttext>: Яндекс Метрикой, Google Analytics. Умение проводить А/В-тестирования. Навык проведения глубокого анализа <highlighttext>данных</highlighttext>. Знание основ веб-<highlighttext>аналитики</highlighttext>.  Взаимодействие с различными каналами привлечения клиентов. Прием и обработка статистических <highlighttext>данных</highlighttext>. Обучение и консультирование, оказание помощи другим специалистам по вопросам...",,,Легковые Автомобили,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-02T12:03:37+0300,https://hh.ru/vacancy/126176573
122374527,Аналитик 1С,"...map, User story, Acceptance Criteria. Желание развиваться в сторону системной <highlighttext>аналитики</highlighttext>. Опыт внедрения процессов маркировки (Честный знак) в компаниях-дистрибьюторах. Принимать участие в проектировании интеграций и модели <highlighttext>данных</highlighttext>. Выполнять постановку задач на разработку. Осуществлять контроль соответствия выполняемых работ условиям ТЗ.",200000.0,RUR,Толедо,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-28T13:42:14+0300,https://hh.ru/vacancy/122374527
125662457,Ведущий аналитик 1С,"Опыт работы по scrum. Навыки разработчика 1С – отчеты, обработки переноса <highlighttext>данных</highlighttext>, интерфейсы рабочих мест. Наличие сертификатов 1С:Специалист... Участие в крупных корпоративных проектах внедрения по автоматизации предприятия на базе 1С:ERP (проекты в различных сферах - производство, бухгалтерия...",250000.0,RUR,Центр Бизнес Автоматизации,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-01T10:10:15+0300,https://hh.ru/vacancy/125662457
126547502,Руководитель направления аналитиков,"Опыт работы в <highlighttext>аналитике</highlighttext> в Call-центре от 2 лет: знание специфики процессов. Уверенный уровень владения SQL, Power BI Desktop... ...<highlighttext>данных</highlighttext>. Проведение сверки сырых <highlighttext>данных</highlighttext> по количественным показателям из CRM системы (BPMSoft) с данными в хранилище и системе-источнике <highlighttext>данных</highlighttext>.",,,ANCOR,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-28T10:55:35+0300,https://hh.ru/vacancy/126547502
126794870,Финансовый бизнес-партнер (МСФО),Профильное высшее образование. 3+ лет опыта в финансах или аудиторской практике крупной компании. Знание IFRS или GAAP.  План-факт анализ с выявлением ключевых отклонений и предложением корректирующих мер. Предоставление аналитических <highlighttext>данных</highlighttext> и отчетов для консолидации результатов и...,,,Engine,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-30T09:12:48+0300,https://hh.ru/vacancy/126794870
124835935,Специалист поддержки/Диспетчерская служба,"Знание принципов работы систем GPS, ГЛОНАСС. Опыт работы с большим объемом информации, сбора и обработки <highlighttext>данных</highlighttext>. Опыт работы в клиентском... ...чек листу - 4-10 за смену). Выгрузка отчетов из ПО и их предобработка по инструкции (подготовка <highlighttext>данных</highlighttext> для наших <highlighttext>аналитиков</highlighttext>).",53000.0,RUR,SKAI,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-14T12:55:28+0300,https://hh.ru/vacancy/124835935
126370992,"Regional Sales Manager / Региональный менеджер по продажам (B2B, электротехника, НКУ, проектные про","Выполнение нормативов активностей по циклам продажа по корпоративным стандартам, работа с CRM и <highlighttext>аналитикой</highlighttext>. Знание или опыт продаж продуктов ведущих... Доля активных партнёров в регионе ≥ 80 %. Выполнение циклов активностей по КБ ≥ 95 %. CRM-дисциплина, полнота и актуальность <highlighttext>данных</highlighttext> ≥ 95 %.",172500.0,RUR,"Провенто, ГК",Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-09T16:53:13+0300,https://hh.ru/vacancy/126370992
126410601,Менеджер поддержки партнеров,"Умение обрабатывать большой объём информации. Опыт работы в <highlighttext>аналитике</highlighttext> и отчётности. Уверенный пользователь Excel. Наличие стабильного интернета и компьютера/ноутбука... ...о продуктах, услугах и условиях сотрудничества. Собирать и анализировать обратную связь от продавцов. Вести базу <highlighttext>данных</highlighttext> обращений продавцов. Ведение отчётности.",50000.0,RUR,WILDBERRIES,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-11-03T15:06:49+0300,https://hh.ru/vacancy/126410601
124297337,Инженер по нагрузочному тестированию (locust/ghz),"Опыт работы с инструментами нагрузочного тестирования (Locust, ghz). Настройка и мониторинг систем: InfluxDB, telegraf, Prometheus, Grafana, ELK Stack, VictoriaMetrics.  Анализ производительности веб- приложений, API, баз <highlighttext>данных</highlighttext>. Оптимизация производительности: выявление узких мест, подготовка рекомендаций для разработчиков. Написание скриптов (Python, Bash...",,,Криптонит,Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-10-28T13:35:08+0300,https://hh.ru/vacancy/124297337
124749379,Главный бизнес-аналитик по автоматизации бухгалтерского учета,Аналитический склад ума. Умение работать с большими массивами <highlighttext>данных</highlighttext> в Excel с применением функции ВПР и работы со сводными таблицами.  Внедрять все законодательные изменения в области РСБУ (ФСБУ) и налогового учета (изменения НК РФ) на базе 1С.,,,"МАГНИТ, Розничная сеть",Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-27T17:11:11+0300,https://hh.ru/vacancy/124749379
123692665,Руководитель группы отдела досудебного взыскания,"Аналитический подход: умение анализировать базы <highlighttext>данных</highlighttext> (CRM, Excel, 1С) для оценки эффективности работы группы, выявление причин низкой эффективности и... <highlighttext>Аналитика</highlighttext> и отчетность: подготовка ежедневных отчетов (выполнение плана, динамика просрочки, реструктуризации), еженедельный анализ автоматизированных инструментов, оптимизация скриптов и процессов.",100000.0,RUR,Eqvanta,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-01T15:21:26+0300,https://hh.ru/vacancy/123692665
123291649,Менеджер по развитию продукта (автозапчасти ),"...закупок, <highlighttext>аналитики</highlighttext>, управления продуктом. Знания устройства автомобиля и рынка запасных частей. Аналитические способности. Коммуникабельность. Умение работы с большими массивами <highlighttext>данных</highlighttext>... Анализ рынка производителей автокомпонентов. Ценовой анализ, прогнозирование продаж по закрепленному продукту. Формирование требований к продукту и технических заданий на закупку.",,,Группа компаний Современные транспортные технологии,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-29T13:45:23+0300,https://hh.ru/vacancy/123291649
126740816,Менеджер по продажам,"успешный опыт в активных продажах (B2B или SaaS будет плюсом). — знание базовых техник продаж и умение выстраивать доверие. —  продавать подписку на наш аналитический сервис (тёплые клиенты, без холодных звонков). — проводить Zoom-встречи и демонстрации продукта. — помогать клиентам подобрать...",100000.0,RUR,Селлематикс,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-20T16:03:28+0300,https://hh.ru/vacancy/126740816
123435938,Senior QA Engineer (Python) / Инженер по автоматизированному тестированию (TATLIN.UNIFIED),"Опыт работы с серверным оборудованием и системами хранения <highlighttext>данных</highlighttext> (СХД), включая настройку и обслуживание аппаратного обеспечения. Опыт администрирования Windows.  Наш отдел тестирования унифицированной СХД – часть большой команды разработки флагманского продукта компании TATLIN.UNIFIED. Проектирование и разработка автоматических тестов с использованием...",,,YADRO,Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-10-28T16:15:27+0300,https://hh.ru/vacancy/123435938
126309740,Scala-разработчик,"Знать основы языка Scala и стандартных библиотек. Разбираться в алгоритмах и структурах <highlighttext>данных</highlighttext>. Будет здорово, если есть опыт работы с...",,,Metacommerce,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-08T14:13:24+0300,https://hh.ru/vacancy/126309740
126731477,Функциональный архитектор 1С,"Опыт работы с 1C:ERP от 3 лет в роли <highlighttext>аналитика</highlighttext> / архитектора / методолога. Глубокое знание блоков Оперативный контур, Производство... Проектирование и развитие архитектуры решений на платформе 1C:ERP с учетом бизнес-процессов компании заказчика. Разработка и согласование методологических...",,,Группа IT-компаний Lad,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-30T13:34:12+0300,https://hh.ru/vacancy/126731477
127076953,С++ разработчик в Mobile SDK,"Сильная алгоритмическая подготовка (знание основных алгоритмов и структур <highlighttext>данных</highlighttext>, умение оценивать сложность алгоритмов). Умение самостоятельно разработать сложное программное решение — от... Компактное хранение на устройстве и инкрементальные фоновые обновления справочных <highlighttext>данных</highlighttext>. Собственная система <highlighttext>аналитики</highlighttext> для сбора бизнес- и продуктовых метрик внутри...",,,2ГИС,Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-10-28T17:11:50+0300,https://hh.ru/vacancy/127076953
125310462,Инженер-аналитик СЭД Directum,"Знание Directum (обязательно)! Высшее профильное (IТ) образование. Опыт описания бизнес-процессов (любая нотация) и технических заданий. Знание процессов, систем и... Поддержка, обучение пользователей работе в ИС Directum. Анализ возникающих ошибок в <highlighttext>данных</highlighttext> и алгоритмах, постановка задач на разработку для устранения...",,,"Бристоль, сеть магазинов",Нижний Новгород,аналитик данных,Полная занятость,Удалённая,2025-11-03T11:21:41+0300,https://hh.ru/vacancy/125310462
127100475,Младший HR-аналитик,"Уверенное владение Excel / Google Sheets, умение работать с таблицами и простыми отчётами. Коммуникабельность и умение быстро решать бытовые вопросы.  Внесение, изменение <highlighttext>данных</highlighttext> о сотрудниках в базу <highlighttext>данных</highlighttext>. Техническая поддержка процессов, проходящих на платформе, с точки зрения актуальности <highlighttext>данных</highlighttext>.",,,"DODO BRANDS (Dodo Pizza, Drinkit)",Нижний Новгород,аналитик данных,Полная занятость,Гибрид,2025-10-31T16:10:01+0300,https://hh.ru/vacancy/127100475
127253764,Финансовый аналитик,"Продвинутый пользователь MS Excel (построение сводных таблиц, умение работать с большим массивом <highlighttext>данных</highlighttext>, знание формул и ВПР). Знание основ корпоративных... Составление справок-расчетов по процентам/основному долгу по кредитной линии. Администрирование кредитных соглашений. Подготовка ежеквартального мониторинга по кредитным линиям (расшифровки...",127500.0,RUR,"Алабуга, ОЭЗ ППТ",Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-11-03T14:15:11+0300,https://hh.ru/vacancy/127253764
124881420,Маркетолог,"Знает Excel таблицы на уровне построения сводных таблиц и графиков для анализа <highlighttext>данных</highlighttext>. Легко применяет в своей работе Adobe Photoshop... Подготовка маркетинговых материалов для АЗС (баннеры, флаеры, POS-материалы). Глубокая <highlighttext>аналитика</highlighttext> продаж: подготовка регулярных отчетов, выявление тенденций, оценка эффективности маркетинговых...",100000.0,RUR,Азс Центр,Нижний Новгород,аналитик данных,Полная занятость,Очная,2025-10-23T16:38:12+0300,https://hh.ru/vacancy/124881420
126503545,DevOps-инженер,"Опыт работы с CI\CD (GitlabCI, Teamcity). Уверенные знания SQL\NoSQL структуры <highlighttext>данных</highlighttext> (PostgreSQL, Rabbit, Redis, Kafka, Mongo).  Сопровождение и развитие текущей инфраструктуры проекта. Поддержка feature/dev/stage/prod окружений. Автоматизация процессов развертывания систем, проектов и окружений.",,,Сентал,Нижний Новгород,инженер данных,Полная занятость,Удалённая,2025-10-14T10:08:03+0300,https://hh.ru/vacancy/126503545
127086874,Сетевой инженер,"Опыт работы с сетевыми протоколами и уровнями взаимодействия OSI (RIP, OSPF, BGP, MP-BGP, IS-IS, LDP). Опыт аппаратно-программного... Проверка, конфигурация сетевого оборудования. Интернет, каналы передачи <highlighttext>данных</highlighttext>, IP телефония, IPTV. Проектирование, администрирование IP/MPLS сети на базе оборудования Juniper...",400000.0,RUR,Эксперт Плюс,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-29T08:20:35+0300,https://hh.ru/vacancy/127086874
127243812,Frontend UI/UX React/TS (Middle+ / Senior),"4–6+ лет в React/TypeScript, опыт проектирования фронтенд-архитектуры (feature-based/FSD, модули, слои). Практика интеграции с REST... Архитектура и разработка единых фронтенд-библиотек: UI-kit, хуки, шлюзы <highlighttext>данных</highlighttext>, WebSocket-клиент. Проектирование и кодирование клиентского UI (React/TS...",295000.0,RUR,"Провенто, ГК",Нижний Новгород,инженер данных,Полная занятость,Очная,2025-11-02T10:20:57+0300,https://hh.ru/vacancy/127243812
127145914,Менеджер по работе с клиентами,"Владение ПК, CRM, MS Word, MS Excel, MS Outlook, Internet и пр., оргтехникой. Коммуникабельность, доброжелательность, стрессоустойчивость. Опыт работы с клиентами.  ...информации в базу <highlighttext>данных</highlighttext>, контроль выполнения заявок, контроль соблюдения сроков. Взаимодействие с сотрудниками сервисной службы: менеджерами и <highlighttext>инженерами</highlighttext>.",70000.0,RUR,Кураторс,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-30T13:41:06+0300,https://hh.ru/vacancy/127145914
126969610,Инженер-программист АСУ ТП,"Разработка несложных приложений в связке с БД, типовая задача: сбор с вычислителей или приборов текущих значений и отчётов, хранение <highlighttext>данных</highlighttext>... Разработка/редактирование прикладного программного обеспечения (ППО) ПЛК и человеко-машинного интерфейса (ЧМИ). Проверка, тестирование, заводские испытания, разработка технической документации на...",200000.0,RUR,Академия HR эффективности,Нижний Новгород,инженер данных,Полная занятость,Удалённая,2025-10-27T10:38:18+0300,https://hh.ru/vacancy/126969610
126968686,Инженер камеральной группы,"Образование высшее, средне-техническое по направлению геодезия, картография, землеустройство либо смежным техническим специальностям. Уверенный пользователь ПК. Знание основ геодезических и... Выполнения первичной камеральной обработки сырых <highlighttext>данных</highlighttext> полевых геодезических работ. Составление схем. Подготовка отчетных графических материалов. Анализ результатов полевых измерений.",50000.0,RUR,Алтум,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-27T10:26:07+0300,https://hh.ru/vacancy/126968686
126527895,Инженер-проектировщик (техник),"Среднее специальное образование. Владение программами AutoCad MS Office. Разработка проектной документации: анализ исходных <highlighttext>данных</highlighttext> и технических заданий для проектирования, составление технических заданий на проектирование, контроль качества и сроков...",75000.0,RUR,"ТЕХНОС-М+, Нижегородский филиал",Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-14T15:51:43+0300,https://hh.ru/vacancy/126527895
127141416,Инженер-технолог,Высшее техническое образование. Английский язык (желательно). Опыт работы от 3 лет в сфере производства или качества в машиностроении.  Измерение времени цикла работы оператора и оборудования; анализ <highlighttext>данных</highlighttext>; внесение предложений по улучшению для устранения потерь (Muda hunting).,,,АКМ,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-30T12:21:04+0300,https://hh.ru/vacancy/127141416
126243208,Junior Backend Engineer AI,"Опыт работы с Python от 1 года. Базовые знания FastAPI или аналогов. Умение работать с SQL или NoSQL БД.  Работа с базой знаний и подключение новых источников <highlighttext>данных</highlighttext>. Участие в настройке и улучшении RAG-пайплайна (поиск по документам, эмбеддинги...",70000.0,RUR,Первый Бит,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-07T12:16:28+0300,https://hh.ru/vacancy/126243208
126837910,Кадастровый инженер/помощник кадастрового инженера,"Кадастровые <highlighttext>инженеры</highlighttext> ""БТИ по НО"" обладают всеми положенными лицензиями и допусками для выполнения работ. Взаимодействием с государственными и муниципальными органами. Первичным анализом и обработкой исходных <highlighttext>данных</highlighttext> относительно объектов недвижимости, запросами и получением сведений из...",70000.0,RUR,БТИ по НО,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-22T19:58:31+0300,https://hh.ru/vacancy/126837910
126883792,Инженер ОТК/Контролер ОТК,"Обязательные: Опыт работы в отделе качества, службе снабжения или на производственной должности в машиностроении, металлургии, нефтегазовом секторе или смежных отраслях.  Формирование ответов заказчикам по результатам расследования претензий (подготовка мотивированных ответов, пояснительных записок). Ведение базы <highlighttext>данных</highlighttext> по претензиям, анализ рекламационной активности...",100000.0,RUR,Технопарк,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-11-01T16:03:38+0300,https://hh.ru/vacancy/126883792
127094954,AQA Python/Pytest,"Pytest:( фикстуры, параметризация ). Общее владение Python (циклы, базовые алгоритмы, типы <highlighttext>данных</highlighttext>, методы и функции, классы). Владение базовыми запросами к бд... Составление тест кейсов по функционалу. Проведение ручного тестирования по составленным ТК (тестирование нового функционала и проведение регресса). Автоматизация тест кейсов.",,,IBS,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-10-29T10:44:21+0300,https://hh.ru/vacancy/127094954
126165328,Менеджер по закупкам и снабжению (Менеджер по расчетам),"Опыт работы от 1 года в области закупок и снабжения на аналогичной должности (специалист по закупам/снабжению, <highlighttext>инженер</highlighttext>/менеджер по... Проведение переговоров, ведение деловой переписки с контрагентами (производителями продукции). Ведение и актуализация базы <highlighttext>данных</highlighttext> расценок, норм и шаблонов для типовых...",95000.0,RUR,Технопарк,Нижний Новгород,инженер данных,Полная занятость,Очная,2025-11-02T09:59:03+0300,https://hh.ru/vacancy/126165328
